timestamp,unit_id,unit_name,value,value_lower,value_upper,series,horizon_h,capacity
2026-08-23 15:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-08-23 16:00:00,705090,Telemetry 4 East,29.0,29.0,29.0,Actual,0,34
2026-08-23 17:00:00,705090,Telemetry 4 East,23.0,23.0,23.0,Actual,0,34
2026-08-23 18:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-23 19:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-23 20:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-23 21:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-23 22:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-23 23:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-24 00:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-24 01:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-24 02:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-08-24 03:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-24 04:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-24 05:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-24 06:00:00,705090,Telemetry 4 East,32.0,32.0,32.0,Actual,0,34
2026-08-24 07:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-24 08:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-24 09:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-24 10:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-24 11:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-08-24 12:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-08-24 13:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-08-24 14:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-24 15:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-24 16:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-08-24 17:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-08-24 18:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-24 19:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-08-24 20:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-24 21:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-08-24 22:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-24 23:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-08-25 00:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-25 01:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-25 02:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-25 03:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-25 04:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-08-25 05:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-25 06:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-25 07:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-08-25 08:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-08-25 09:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-08-25 10:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-08-25 11:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-08-25 12:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-08-25 13:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-08-18 13:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-18 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-18 15:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-18 16:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-18 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-18 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-18 19:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-18 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-18 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-18 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-18 23:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-19 00:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-19 01:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-19 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 03:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-19 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 05:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-19 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 07:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-19 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 09:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-19 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 12:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 13:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-19 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 16:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-19 17:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-19 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 19:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-19 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-19 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 00:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-20 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 02:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 03:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 04:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 06:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-20 07:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-20 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 10:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 11:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-20 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 13:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-20 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 15:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-20 16:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-20 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 18:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-20 19:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-20 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-20 23:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 01:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 02:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-21 03:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 05:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-21 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 07:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 08:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 13:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 14:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-21 15:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-21 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 18:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-21 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 20:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-21 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-21 22:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-21 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 00:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-22 01:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-22 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 03:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 07:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 09:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-22 10:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-22 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 12:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-22 13:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-22 14:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-22 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 18:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-22 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 21:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-22 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-22 23:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 00:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-23 01:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 03:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 06:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 07:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 12:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 13:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 14:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 15:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-23 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 17:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-23 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-23 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 00:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 02:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 03:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 05:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 07:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-24 08:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 10:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 12:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 13:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-24 14:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 16:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-24 17:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-24 18:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-24 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 21:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-24 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-24 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 03:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-25 04:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-08-25 05:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-25 06:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-08-25 07:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-08-25 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-25 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-08-25 13:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-08-18 13:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-18 14:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-18 15:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-18 16:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-18 17:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-18 18:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-18 19:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-18 20:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-18 21:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-18 22:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-18 23:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 00:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 01:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 02:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-19 03:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 04:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-08-19 05:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 06:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 07:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-19 08:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-19 09:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-19 10:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-19 11:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 12:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 13:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 14:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-19 15:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-19 16:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-08-19 17:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 18:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-19 19:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 20:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-19 21:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-19 22:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-19 23:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 00:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-20 01:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-20 02:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-20 03:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 04:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 05:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 06:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 07:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 08:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-08-20 09:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-20 10:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 11:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 12:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 13:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 14:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-20 15:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-08-20 16:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 17:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 18:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 19:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 20:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-20 21:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 22:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-20 23:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-08-21 00:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 01:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 02:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 03:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-21 04:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 05:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-21 06:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 07:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 08:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 09:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-08-21 10:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-21 11:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 12:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 13:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 14:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 15:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 16:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 17:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 18:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 19:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 20:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-21 21:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 22:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-08-21 23:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-08-22 00:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-08-22 01:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
