timestamp,unit_id,unit_name,value,value_lower,value_upper,series,horizon_h,capacity
2026-06-26 16:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-26 17:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-06-26 18:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-26 19:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-06-26 20:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-26 21:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-26 22:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-06-26 23:00:00,705090,Telemetry 4 East,29.0,29.0,29.0,Actual,0,34
2026-06-27 00:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-06-27 01:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-27 02:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-27 03:00:00,705090,Telemetry 4 East,29.0,29.0,29.0,Actual,0,34
2026-06-27 04:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-06-27 05:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-27 06:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-06-27 07:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-06-27 08:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-06-27 09:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-06-27 10:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-27 11:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-06-27 12:00:00,705090,Telemetry 4 East,32.0,32.0,32.0,Actual,0,34
2026-06-27 13:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-06-27 14:00:00,705090,Telemetry 4 East,23.0,23.0,23.0,Actual,0,34
2026-06-27 15:00:00,705090,Telemetry 4 East,32.0,32.0,32.0,Actual,0,34
2026-06-27 16:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-06-27 17:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-27 18:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-06-27 19:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-27 20:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-27 21:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-06-27 22:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-06-27 23:00:00,705090,Telemetry 4 East,24.0,24.0,24.0,Actual,0,34
2026-06-28 00:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-28 01:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-06-28 02:00:00,705090,Telemetry 4 East,26.0,26.0,26.0,Actual,0,34
2026-06-28 03:00:00,705090,Telemetry 4 East,22.0,22.0,22.0,Actual,0,34
2026-06-28 04:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-28 05:00:00,705090,Telemetry 4 East,28.0,28.0,28.0,Actual,0,34
2026-06-28 06:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-28 07:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-06-28 08:00:00,705090,Telemetry 4 East,29.0,29.0,29.0,Actual,0,34
2026-06-28 09:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-06-28 10:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-28 11:00:00,705090,Telemetry 4 East,25.0,25.0,25.0,Actual,0,34
2026-06-28 12:00:00,705090,Telemetry 4 East,30.0,30.0,30.0,Actual,0,34
2026-06-28 13:00:00,705090,Telemetry 4 East,27.0,27.0,27.0,Actual,0,34
2026-06-28 14:00:00,705090,Telemetry 4 East,31.0,31.0,31.0,Actual,0,34
2026-06-21 14:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-21 15:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-21 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-21 17:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-21 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-21 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-21 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-21 21:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-21 22:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-21 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 01:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-22 02:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 03:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 04:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-22 05:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-22 06:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-22 07:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 08:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 09:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 10:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-22 11:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-22 13:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 14:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 16:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-22 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 18:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-22 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 20:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 21:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-22 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-22 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 03:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 07:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-23 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 09:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-06-23 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-23 12:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-23 13:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-23 14:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-23 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 20:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-23 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-23 22:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-23 23:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 00:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-24 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 02:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 03:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 05:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-24 06:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 07:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 08:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 09:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-06-24 10:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-24 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 12:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 13:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-24 14:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-24 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 16:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-24 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 19:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 20:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-24 21:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-24 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 01:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-25 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 03:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-25 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 05:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-25 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 07:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-25 13:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-25 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-25 18:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-25 19:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-25 20:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-25 21:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-25 22:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-25 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 00:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-26 01:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 02:00:00,705091,Cardiac Stepdown,16.0,16.0,16.0,Actual,0,20
2026-06-26 03:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 05:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-26 06:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 07:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 08:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-26 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 12:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 13:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-26 15:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 16:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 17:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 19:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-26 20:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 21:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-26 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-26 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 01:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-27 02:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 03:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-27 04:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 06:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 07:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-27 08:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 09:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 10:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 11:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 12:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 13:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-27 14:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-27 15:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 16:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-27 17:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 18:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 19:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-27 20:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-27 21:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-27 22:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-27 23:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 00:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 01:00:00,705091,Cardiac Stepdown,18.0,18.0,18.0,Actual,0,20
2026-06-28 02:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 03:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 04:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-28 05:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 06:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 07:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-28 08:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 09:00:00,705091,Cardiac Stepdown,17.0,17.0,17.0,Actual,0,20
2026-06-28 10:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 11:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-28 12:00:00,705091,Cardiac Stepdown,19.0,19.0,19.0,Actual,0,20
2026-06-28 13:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-28 14:00:00,705091,Cardiac Stepdown,20.0,20.0,20.0,Actual,0,20
2026-06-21 14:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-21 15:00:00,705092,Oncology 5 South,8.0,8.0,8.0,Actual,0,12
2026-06-21 16:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-21 17:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-21 18:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-21 19:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-21 20:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-21 21:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-21 22:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-21 23:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-22 00:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 01:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-22 02:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 03:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 04:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 05:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 06:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 07:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-22 08:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 09:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 10:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 11:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 12:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 13:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 14:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 15:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 16:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 17:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-22 18:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-22 19:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 20:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-22 21:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-22 22:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-22 23:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 00:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 01:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 02:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-23 03:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 04:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-23 05:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 06:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 07:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 08:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 09:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 10:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-23 11:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 12:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 13:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 14:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 15:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-23 16:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-23 17:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 18:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 19:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-23 20:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 21:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 22:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-23 23:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 00:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 01:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 02:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 03:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 04:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 05:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 06:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 07:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 08:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 09:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
2026-06-24 10:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 11:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 12:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 13:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 14:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 15:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 16:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 17:00:00,705092,Oncology 5 South,12.0,12.0,12.0,Actual,0,12
2026-06-24 18:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 19:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 20:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-24 21:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 22:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-24 23:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-25 00:00:00,705092,Oncology 5 South,10.0,10.0,10.0,Actual,0,12
2026-06-25 01:00:00,705092,Oncology 5 South,11.0,11.0,11.0,Actual,0,12
2026-06-25 02:00:00,705092,Oncology 5 South,9.0,9.0,9.0,Actual,0,12
